adsorption_measurement/adsorption_energy,adsorption_measurement/doi,adsorption_measurement/external_note,adsorption_measurement/internal_note,adsorption_measurement/is_most_stable_site,adsorption_measurement/method/software,adsorption_measurement/method/exchange_correlation,adsorption_measurement/method/basis_set,adsorption_measurement/method/potentials,adsorption_measurement/method/is_spin_polarization,adsorption_measurement/method/is_zero_point_energy,adsorption_measurement/method/is_fixed_substrate,adsorption_measurement/bulk_surface_property_set/is_stretched,adsorption_measurement/bulk_surface_property_set/is_compressed,adsorption_measurement/bulk_surface_property_set/nano_number_of_atoms,adsorption_measurement/bulk_surface_property_set/termination,adsorption_measurement/bulk_surface_property_set/space_group,adsorption_measurement/bulk_surface_property_set/bulk_surface_material/name,adsorption_measurement/bulk_surface_property_set/primary_bulk_class/name,adsorption_measurement/bulk_surface_property_set/secondary_bulk_class,adsorption_measurement/bulk_surface_property_set/lattice_constant/lattice_constant_1,adsorption_measurement/bulk_surface_property_set/lattice_constant/lattice_constant_2,adsorption_measurement/bulk_surface_property_set/lattice_constant/lattice_constant_3,adsorption_measurement/bulk_surface_property_set/first_layer_composition,adsorption_measurement/bulk_surface_property_set/second_layer_composition,adsorption_measurement/bulk_surface_property_set/facet/name,adsorption_measurement/bulk_surface_property_set/cell_symmetry/name,adsorption_measurement/adsorbate_fraction/fraction,adsorption_measurement/adsorbate_fraction/numeric,adsorption_measurement/adsorbate_fraction/unit,adsorption_measurement/adsorbate_species/formula,adsorption_measurement/adsorbate_species/smiles,adsorption_measurement/adsorbate_species/name,adsorption_measurement/adsorbate_species/molecular_formula,adsorption_measurement/adsorbate_species/connectivity_smiles,adsorption_measurement/adsorption_site/site_name,adsorption_measurement/approver,adsorption_measurement/adsorption_reference_species_set/0/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/0/species/formula,adsorption_measurement/adsorption_reference_species_set/0/species/smiles,adsorption_measurement/adsorption_reference_species_set/0/species/name,adsorption_measurement/adsorption_reference_species_set/0/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/0/species/connectivity_smiles,adsorption_measurement/emn_user/first_name,adsorption_measurement/emn_user/last_name,adsorption_measurement/emn_user/affiliation,adsorption_measurement/emn_user/email,adsorption_measurement/adsorption_site,adsorption_measurement/bulk_surface_property_set/lattice_constant,adsorption_measurement/bulk_surface_property_set/secondary_bulk_class/name,adsorption_measurement/adsorption_reference_species_set/1/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/1/species/formula,adsorption_measurement/adsorption_reference_species_set/1/species/smiles,adsorption_measurement/adsorption_reference_species_set/1/species/name,adsorption_measurement/adsorption_reference_species_set/1/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/1/species/connectivity_smiles,adsorption_measurement/bulk_surface_property_set/first_layer_composition/name,adsorption_measurement/bulk_surface_property_set/second_layer_composition/name,adsorption_measurement/bulk_surface_property_set/facet,adsorption_measurement/adsorption_reference_species_set/2/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/2/species/formula,adsorption_measurement/adsorption_reference_species_set/2/species/smiles,adsorption_measurement/adsorption_reference_species_set/2/species/name,adsorption_measurement/adsorption_reference_species_set/2/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/2/species/connectivity_smiles,adsorption_measurement/bulk_surface_property_set/cell_symmetry,adsorption_measurement/adsorption_reference_species_set/3/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/3/species/formula,adsorption_measurement/adsorption_reference_species_set/3/species/smiles,adsorption_measurement/adsorption_reference_species_set/3/species/name,adsorption_measurement/adsorption_reference_species_set/3/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/3/species/connectivity_smiles
-0.34,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Co3Pt,,Co3Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,surface atom,OH,[OH],hydroxyl,HO,[OH],,,1,H2O,O,water,H2O,O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,bulk alloy,-0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
-0.52,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,CoFe,,CoFe,transition metal,,,,,,,(111),2x2,1/4,0.25,surface atom,OH,[OH],hydroxyl,HO,[OH],,,1,H2O,O,water,H2O,O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,bulk alloy,-0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
-0.27,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Co3Cu,,Co3Cu,transition metal,,,,,,,(111),2x2,1/4,0.25,surface atom,OH,[OH],hydroxyl,HO,[OH],,,1,H2O,O,water,H2O,O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,bulk alloy,-0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
-0.1,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,CoCu,,CoCu,transition metal,,,,,,,(111),2x2,1/4,0.25,surface atom,OH,[OH],hydroxyl,HO,[OH],,,1,H2O,O,water,H2O,O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,bulk alloy,-0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
-1.94,10.1016/j.susc.2006.01.031,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Pt,fm3m,Pt,transition metal,,3.99,,,,,(111),2x2,1/4,0.25,Pt,NO,[N]=O,nitric oxide,NO,[N][O],fcc,,1,NO,[N]=O,nitric oxide,NO,[N][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.38,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),3x3,1/9,0.1111,Pt,CH3,[CH3],methyl,CH3,[CH3],terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,-1,H2O,O,water,H2O,O,,,,2.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,
-2.25,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Ir,,Ir,transition metal,,,,,,,(111),3x3,1/9,0.1111,Ir,CH3,[CH3],methyl,CH3,[CH3],terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,-1,H2O,O,water,H2O,O,,,,2.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,
-2.34,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),3x3,1/9,0.1111,Pt,CHCO,[O]C#C,,C2HO,[O][C][CH],terrace,,2,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,-1,H2O,O,water,H2O,O,,,,1.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,
-2.51,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Ir,,Ir,transition metal,,,,,,,(111),3x3,1/9,0.1111,Ir,CHCO,[O]C#C,,C2HO,[O][C][CH],terrace,,2,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,-1,H2O,O,water,H2O,O,,,,1.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,
-1.06,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Rh,Fm3m,Rh,transition metal,,,,,,,(111),3x3,1/9,0.1111,Rh,HCOH,[CH]O,hydroxymethyn,CH2O,[CH]O,terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,1,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
0.94,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Ag,,Ag,transition metal,,,,,,,(111),3x3,1/9,0.1111,Ag,HCOH,[CH]O,hydroxymethyn,CH2O,[CH]O,terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,1,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
-1.22,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),3x3,1/9,0.1111,Pt,HCOH,[CH]O,hydroxymethyn,CH2O,[CH]O,terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,1,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
0.58,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Ag,,Ag,transition metal,,,,,,,(111),3x3,1/9,0.1111,Ag,CHO,[CH]=O,formyl,CHO,[CH][O],terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
-0.74,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),3x3,1/9,0.1111,Pt,CHO,[CH]=O,formyl,CHO,[CH][O],terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
-0.89,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Ir,,Ir,transition metal,,,,,,,(111),3x3,1/9,0.1111,Ir,CHO,[CH]=O,formyl,CHO,[CH][O],terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
-1.86,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Ir,,Ir,transition metal,,,,,,,(111),3x3,1/9,0.1111,Ir,CH,[CH],methyn,CH,[CH],terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,-1,H2O,O,water,H2O,O,,,,1.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,
-1.71,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Rh,Fm3m,Rh,transition metal,,,,,,,(111),3x3,1/9,0.1111,Rh,CO,[C]#[O],carbon monoxide,CO,[C][O],terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.1,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Ag,,Ag,transition metal,,,,,,,(111),3x3,1/9,0.1111,Ag,CO,[C]#[O],carbon monoxide,CO,[C][O],terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.46,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),3x3,1/9,0.1111,Pt,CO,[C]#[O],carbon monoxide,CO,[C][O],terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.78,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Ir,,Ir,transition metal,,,,,,,(111),3x3,1/9,0.1111,Ir,CO,[C]#[O],carbon monoxide,CO,[C][O],terrace,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
0.25,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Rh,Fm3m,Rh,transition metal,,,,,,,(111),3x3,1/9,0.1111,Rh,OH,[OH],hydroxyl,HO,[OH],terrace,,1,H2O,O,water,H2O,O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,-0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
0.68,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Ag,,Ag,transition metal,,,,,,,(111),3x3,1/9,0.1111,Ag,OH,[OH],hydroxyl,HO,[OH],terrace,,1,H2O,O,water,H2O,O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,-0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
0.98,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),3x3,1/9,0.1111,Pt,OH,[OH],hydroxyl,HO,[OH],terrace,,1,H2O,O,water,H2O,O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,-0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
0.54,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Ir,,Ir,transition metal,,,,,,,(111),3x3,1/9,0.1111,Ir,OH,[OH],hydroxyl,HO,[OH],terrace,,1,H2O,O,water,H2O,O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,-0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
0.19,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Cu3Ni,,Cu3Ni,transition metal,,,,,,,(111),2x2,1/4,0.25,surface atom,OH,[OH],hydroxyl,HO,[OH],,,1,H2O,O,water,H2O,O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,bulk alloy,-0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
-0.05,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,CuNi,,CuNi,transition metal,,,,,,,(111),2x2,1/4,0.25,surface atom,OH,[OH],hydroxyl,HO,[OH],,,1,H2O,O,water,H2O,O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,bulk alloy,-0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
-0.23,10.1021/acscatal.8b00201,,The original Rh data for this paper is from another Norskov paper. We may want to go back and regroup that -- https://dx.doi.org/10.1021/jacs.5b12087. The reference species are inferred based on the reported gas phase energies for this paper,true,Quantum ESPRESSO,BEEF-vdW,plane wave,projector augmented wave,,,false,false,false,,Cu3Fe,,Cu3Fe,transition metal,,,,,,,(111),2x2,1/4,0.25,surface atom,OH,[OH],hydroxyl,HO,[OH],,,1,H2O,O,water,H2O,O,Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,bulk alloy,-0.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,,,,,,,,,,
-2.74,10.1016/j.susc.2006.01.031,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Pt,fm3m,Pt,transition metal,,3.99,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-4.04,10.1016/j.susc.2006.01.031,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Pt,fm3m,Pt,transition metal,,3.99,,,,,(111),2x2,1/4,0.25,Pt,O,[O],"oxygen, atomic",O,[O],fcc,,1,O,[O],"oxygen, atomic",O,[O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.22,10.1016/j.susc.2006.01.031,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Pt,fm3m,Pt,transition metal,,3.99,,,,,(111),2x2,1/4,0.25,Pt,OH,[OH],hydroxyl,HO,[OH],bridge,,1,OH,[OH],hydroxyl,HO,[OH],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.71,10.1016/j.susc.2012.02.027,,,true,VASP,PW91,plane wave,projector augmented wave,true,true,false,false,false,,Ni,,Ni,transition metal,,3.52,3.52,3.52,,,(110),2x3,1/6,0.1667,Ni,HCOOH,OC=O,formic acid,CH2O2,O[CH][O],Atop,,1,HCOOH,OC=O,formic acid,CH2O2,O[CH][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.73,10.1016/j.susc.2012.02.027,,,true,VASP,PW91,plane wave,projector augmented wave,true,true,false,false,false,,Ni,,Ni,transition metal,,3.52,3.52,3.52,,,(110),2x3,1/6,0.1667,Ni,H,[H],"hydrogen, atomic",H,[H],pseudo-three-fold,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.76,10.1016/j.jcat.2012.03.007,,,true,GPAW,RPBE,,projector augmented wave,,,false,false,false,,Mo,,Mo2C,metal carbide,,4.839,6.173,5.322,,,(001),1x1,1/4,0.25,Mo,H,[H],"hydrogen, atomic",H,[H],H_C(l),,0.5,H2,[H][H],hydrogen,H2,[H][H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.34,10.1016/j.jcat.2012.03.007,,,true,GPAW,RPBE,,projector augmented wave,,,false,false,false,,Mo,,Mo2C,metal carbide,,4.839,6.173,5.322,,,(001),1x1,1/4,0.25,Mo,C,[C],"carbon, atomic",C,[C],H_C(l),,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,1,H2,[H][H],hydrogen,H2,[H][H],,,,-1,H2O,O,water,H2O,O,,,,,,,
-1.72,10.1016/j.jcat.2012.03.007,,,true,GPAW,RPBE,,projector augmented wave,,,false,false,false,,Mo,,Mo2C,metal carbide,,4.839,6.173,5.322,,,(001),1x1,1/4,0.25,Mo,CH,[CH],methyn,CH,[CH],H_C(l),,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,-1,H2O,O,water,H2O,O,,,,1.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,
-1.78,10.1016/j.jcat.2012.03.007,,,true,GPAW,RPBE,,projector augmented wave,,,false,false,false,,Mo,,Mo2C,metal carbide,,4.839,6.173,5.322,,,(001),1x1,1/4,0.25,Mo,CH2,[CH2],methylene,CH2,[CH2],H_C(l),,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,-1,H2O,O,water,H2O,O,,,,2,H2,[H][H],hydrogen,H2,[H][H],,,,,,,
-2.14,10.1016/j.jcat.2012.03.007,,,true,GPAW,RPBE,,projector augmented wave,,,false,false,false,,Mo,,Mo2C,metal carbide,,4.839,6.173,5.322,,,(001),1x1,1/4,0.25,Mo,CH3,[CH3],methyl,CH3,[CH3],H_C(l),,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,-1,H2O,O,water,H2O,O,,,,2.5,H2,[H][H],hydrogen,H2,[H][H],,,,,,,
-2.75,10.1016/j.jcat.2012.03.007,,,true,GPAW,RPBE,,projector augmented wave,,,false,false,false,,Mo,,Mo2C,metal carbide,,4.839,6.173,5.322,,,(001),1x1,1/4,0.25,Mo,CC,[C]#[C],,C2,[C][C],H_C(l),,2,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,2,H2,[H][H],hydrogen,H2,[H][H],,,,-2,H2O,O,water,H2O,O,,,,,,,
-3.13,10.1016/j.jcat.2012.03.007,,,true,GPAW,RPBE,,projector augmented wave,,,false,false,false,,Mo,,Mo2C,metal carbide,,4.839,6.173,5.322,,,(001),1x1,1/4,0.25,Mo,CHC,[C]#C,acetylidene,C2H,[C][CH],H_C(l),,2,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,2.5,H2,[H][H],hydrogen,H2,[H][H],,,,-2,H2O,O,water,H2O,O,,,,,,,
-3.4,10.1016/j.jcat.2012.03.007,,,true,GPAW,RPBE,,projector augmented wave,,,false,false,false,,Mo,,Mo2C,metal carbide,,4.839,6.173,5.322,,,(001),1x1,1/4,0.25,Mo,CHCH,C#C,acetylene,C2H2,[CH][CH],H_C(l),,2,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,3,H2,[H][H],hydrogen,H2,[H][H],,,,-2,H2O,O,water,H2O,O,,,,,,,
-2.75,10.1016/j.jcat.2012.03.007,,,true,GPAW,RPBE,,projector augmented wave,,,false,false,false,,Mo,,Mo2C,metal carbide,,4.839,6.173,5.322,,,(001),1x1,1/4,0.25,Mo,CH2CH,[CH]=C,vinyl,C2H3,[CH][CH2],H_C(l),,2,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,3.5,H2,[H][H],hydrogen,H2,[H][H],,,,-2,H2O,O,water,H2O,O,,,,,,,
-2.95,10.1016/j.jcat.2012.03.007,,,true,GPAW,RPBE,,projector augmented wave,,,false,false,false,,Mo,,Mo2C,metal carbide,,4.839,6.173,5.322,,,(001),1x1,1/4,0.25,Mo,CH2CH2,C=C,ethylene,C2H4,[CH2][CH2],H_C(l),,2,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,4,H2,[H][H],hydrogen,H2,[H][H],,,,-2,H2O,O,water,H2O,O,,,,,,,
